1594	1
926	2
3227	2
2978	3
5805	4
4783	5
198	6
770	6
770	7
4940	6
1769	6
1769	7
1653	8
6050	9
1753	6
1909	10
1909	11
1909	12
4971	13
4971	14
4971	15
6126	16
3399	17
6126	18
6126	19
6126	20
1134	21
1134	22
1134	23
1134	24
1134	25
1134	26
1134	27
1134	28
1134	29
1134	30
1134	31
1134	32
1134	33
5975	34
4157	17
6389	8
3503	35
3503	36
1228	37
880	17
408	9
5754	17
1191	38
2820	39
2820	22
2820	40
2820	41
824	34
4738	17
926	42
3299	43
4315	44
4395	45
1722	46
1722	47
1722	48
4348	35
4176	49
2204	50
6148	51
6081	52
5790	53
5797	54
958	55
3549	56
3549	57
3549	58
3549	59
1606	60
809	61
156	42
5324	62
1198	31
1398	41
1398	35
1398	63
1398	64
1398	65
1398	66
1398	67
1398	68
1398	69
3375	70
3375	71
1625	70
1625	71
1987	70
1987	72
3913	73
4285	74
1569	70
1569	72
1569	75
14	70
14	72
4454	76
4285	42
901	77
956	77
5402	78
5402	79
5402	80
4860	78
4860	81
4860	79
3335	82
3335	83
3335	84
3335	85
3702	86
2482	82
2482	83
2482	84
2482	87
2482	85
3146	82
3146	83
4	71
4	72
616	74
23	71
23	72
25	71
25	72
4939	71
728	74
2995	71
2700	71
3794	88
5357	89
3431	90
3431	91
3431	92
3431	44
3431	93
3431	94
3431	95
3431	96
2654	85
1729	97
5688	98
5794	99
432	100
432	16
432	101
432	102
432	103
432	104
432	105
432	106
432	107
432	108
432	109
432	110
432	111
432	112
432	113
432	114
432	115
432	116
432	53
432	117
163	118
432	119
432	120
432	121
432	122
432	123
432	1
432	124
432	125
69	126
69	83
667	82
667	83
3384	127
3384	128
361	129
361	130
3047	131
3047	132
3047	133
3047	134
5223	86
4854	135
6006	136
6006	137
614	97
3449	138
12	138
5501	77
11	138
5235	139
1770	140
1025	140
2546	83
2546	141
2827	83
2827	141
1715	142
1764	143
1764	144
2038	140
3714	140
3069	145
3089	146
1072	83
3655	82
3655	83
2556	147
4726	148
3255	149
950	150
896	150
5590	151
5590	152
5590	153
4986	154
4986	155
4986	156
4986	157
4986	158
4986	159
4986	152
4986	153
4986	160
1922	161
1922	162
1922	156
1922	158
1922	163
1922	164
1922	165
1922	166
1922	167
1922	168
1922	169
1922	170
1922	171
6084	10
1251	172
1251	173
1251	174
19	61
1422	51
1422	175
5265	74
2202	77
4423	176
5490	34
6138	177
6138	178
6138	179
1980	180
6138	181
6138	182
6138	183
6138	67
6138	184
5677	61
5677	185
1980	186
1594	172
1594	187
1980	77
1594	188
1594	189
1594	190
1594	191
27	192
28	193
28	194
30	193
30	94
15	195
2628	196
5	197
5	198
5	199
6	200
1479	201
1479	202
8	200
8	195
17	196
6295	145
1607	203
1607	204
3436	205
2198	71
4319	71
5671	206
4857	207
907	208
907	209
5605	210
3988	99
2664	211
1851	212
1851	213
1448	214
1448	207
1448	215
601	216
601	217
284	154
284	218
284	219
6146	220
6146	221
4451	172
4451	221
4451	222
4451	223
283	218
5446	224
4601	225
4601	13
4601	72
4601	87
5320	226
5320	21
5320	227
5320	228
5320	174
5320	73
5320	40
5320	229
5320	230
2962	231
3851	232
1299	233
2008	234
2008	235
2008	236
2008	83
2008	237
2008	238
2266	234
2266	235
2266	236
5905	34
2266	83
2266	237
2266	239
2266	238
1650	240
1650	241
1650	242
933	243
933	244
933	245
933	246
933	247
933	22
933	65
4230	248
4230	249
4230	68
4943	250
4943	84
4943	56
4943	251
4943	252
1252	172
1252	253
6055	254
6055	255
1252	256
140	253
2020	242
2020	257
4502	258
3185	205
285	259
285	242
4261	224
4261	51
844	51
844	175
5355	51
2052	225
2440	260
3400	260
1196	261
1196	46
5972	138
1771	262
2088	263
2088	51
2088	264
2159	51
4376	224
4376	51
3684	265
3684	51
4266	51
6040	51
1921	266
1921	267
4463	268
4749	51
1986	51
3932	51
3965	51
5070	269
5070	270
3387	268
463	34
463	271
1086	34
6052	272
4080	176
4080	273
4080	52
3670	274
3670	56
3670	249
3670	275
934	261
934	276
934	277
934	278
934	40
934	279
934	280
934	18
934	68
1191	74
1191	281
1191	94
1191	68
2923	276
2923	277
2923	279
2923	18
5858	282
5858	283
2157	284
2678	268
2070	285
2070	45
2070	286
2070	287
2070	288
2070	208
2070	289
2070	290
2070	291
2070	292
2070	293
2070	294
2070	295
2070	296
2070	297
2070	298
2070	299
2070	300
3177	10
3177	287
3177	24
3177	301
3177	302
3177	303
4222	304
2368	305
1515	306
4277	307
4277	308
3948	309
3948	126
3948	310
3948	311
3948	312
5770	225
70	313
6299	314
4992	217
4587	172
4587	53
1101	315
381	172
738	172
872	316
872	208
872	16
872	53
872	121
872	317
872	318
872	319
782	320
782	321
782	322
782	323
782	274
782	107
782	324
782	325
3263	274
3263	249
3263	275
3263	326
4967	327
5628	172
6101	328
6101	274
6101	249
6101	275
691	176
691	34
5695	97
5697	329
5697	283
805	21
805	23
805	174
805	287
805	330
805	26
805	301
805	331
805	332
805	333
230	327
4370	301
4370	334
4370	331
4370	335
5749	281
5749	66
5749	336
6356	337
2797	338
2797	339
2250	340
2250	341
2481	342
2481	343
5857	344
5915	345
5915	346
5915	347
1795	327
5915	348
5915	349
5915	350
4431	351
4431	45
4431	286
4431	320
4431	352
4431	353
4431	348
4431	173
4431	354
1790	53
3379	355
3379	194
6361	356
6361	357
6361	358
6361	359
6361	360
6361	361
6361	159
6361	141
6361	362
6361	363
6361	364
6361	365
6361	366
6361	367
6074	172
1515	328
1515	274
1515	368
1515	369
1515	370
1515	371
1515	372
1515	373
1515	374
1515	375
1515	376
3682	10
3682	11
926	377
926	378
926	328
926	274
3470	379
3470	380
926	381
926	382
5564	339
4976	226
4976	227
4976	228
4976	174
4976	383
4976	384
4976	385
5192	172
376	386
376	314
376	387
376	388
376	389
376	390
376	391
376	392
376	393
376	394
4498	345
4498	353
4498	346
4498	347
4498	348
4498	349
4498	350
2174	172
2174	53
2174	395
1857	226
1857	208
1857	382
1857	396
1857	397
1857	121
1847	172
1847	23
1847	40
1847	398
2595	172
872	399
1432	328
1432	23
1432	208
1432	381
1432	400
5554	70
3686	401
4142	53
1253	402
1253	322
1253	403
3000	97
5009	179
5009	404
5009	60
35	405
3699	406
2495	407
2495	408
3924	409
4629	78
4629	79
1243	23
1243	410
1243	411
1243	412
866	413
347	405
3128	414
1243	415
1243	416
4586	53
4586	417
4586	418
1197	172
1197	258
1197	156
1197	419
1197	53
1197	420
1197	94
245	138
1240	53
6041	409
6193	172
6193	53
6193	395
2474	405
3308	421
3308	72
389	75
389	422
831	71
187	72
6387	70
6387	72
5796	205
3229	203
5337	423
432	274
3776	424
3229	425
3229	426
5458	427
5458	68
3776	423
4892	405
5969	428
5969	429
5969	53
5969	430
5969	431
5432	172
6218	432
6218	61
2021	217
891	405
3077	196
6051	284
6051	433
6051	391
6051	158
6051	434
870	435
870	436
870	437
870	53
870	438
1988	435
1988	130
1988	437
1988	53
4463	307
4463	45
4463	39
4463	320
4463	353
4463	22
4463	439
4463	440
4463	441
4463	442
3917	53
3917	443
2056	444
2056	445
2056	315
2056	40
2056	446
2056	447
2056	448
2056	18
2056	210
2056	189
5611	449
443	405
5611	450
5611	451
2684	452
2684	453
2550	454
2550	208
4763	455
4763	456
4763	457
2918	152
2918	458
3716	405
361	358
2918	153
5440	270
5440	423
5196	270
5196	423
1042	459
6210	399
1388	140
522	460
522	72
4655	308
2659	461
2659	400
2659	462
5281	422
1887	463
1887	464
1887	465
1887	284
1887	466
1887	467
384	468
6296	316
6296	210
6296	469
2374	470
5729	471
5729	472
1890	473
1890	474
1890	279
1890	475
54	476
54	477
5766	478
5766	256
4366	479
5084	480
3227	274
3227	481
3227	327
3227	482
2982	337
1610	70
1610	72
1169	483
1169	484
1169	485
6163	43
6163	486
6233	487
282	218
3689	488
3689	489
1695	490
1559	157
1559	491
1558	491
5169	492
5169	262
5169	493
3307	494
3307	495
3307	22
3307	496
3307	84
4812	422
5641	208
5795	497
3266	455
3266	498
3266	499
3265	70
3265	72
3337	492
3337	500
2649	386
2649	501
2649	10
2649	502
2649	503
2649	504
6321	196
4379	172
4379	53
4379	505
3074	506
3074	328
3074	381
3074	64
3074	507
3074	508
3074	375
3103	509
3103	249
2670	480
673	510
5752	212
5752	511
6135	512
3293	473
3293	513
3293	514
3293	324
4301	82
4301	85
1647	148
1647	433
1647	515
4048	453
220	516
220	517
220	518
221	519
350	520
350	521
1328	138
5909	340
5909	522
5909	485
5909	523
5909	53
5909	524
2215	84
1902	126
1902	525
1902	526
1902	527
1902	528
1902	529
1902	530
1902	531
4487	532
4487	533
4487	534
3516	279
3516	535
3516	536
3184	537
3184	538
995	539
5807	157
3120	540
1259	225
4095	541
4095	53
4095	542
4095	543
5028	544
3785	62
3785	545
6287	224
4181	270
4181	546
838	51
838	47
4330	51
4330	47
3886	547
3886	242
6388	547
6388	157
6388	242
1016	548
1016	242
3490	548
4170	340
4170	341
4170	549
4170	550
3832	156
3873	279
3032	224
3032	551
2950	341
3032	279
3032	52
3822	224
3822	551
6357	274
3822	279
3822	52
1945	552
5229	552
3372	404
3372	553
3372	183
3372	86
4900	554
4900	392
1688	555
3053	556
3319	556
4539	557
2588	45
6182	45
1585	45
4396	45
2400	34
2400	47
432	558
945	559
6318	34
6318	47
1751	34
2953	34
2070	560
5984	34
454	34
2474	560
217	34
1784	34
891	561
891	560
1984	51
2903	51
1044	176
1044	34
5701	6
5701	562
311	176
311	34
4692	34
846	34
2128	563
5514	564
287	153
3203	558
1640	224
1458	224
1489	62
1489	270
4425	62
4425	270
443	565
1753	562
3909	566
1807	279
4068	567
4068	369
4071	567
1185	6
1828	561
4071	369
4073	567
4073	369
2702	568
2702	569
2702	570
2702	571
2704	568
2704	569
2704	570
2704	571
3081	572
3081	564
3081	573
3081	574
3124	564
959	89
903	89
953	51
899	51
3244	560
3111	564
4831	565
2516	575
700	73
700	576
2328	565
699	577
752	576
4066	567
4066	369
2624	372
2624	578
2015	563
2269	78
2269	579
4811	71
1838	422
5011	580
5011	560
3063	581
3063	582
4076	583
3233	584
35	285
35	51
35	516
35	518
35	179
35	585
35	183
35	66
35	586
35	587
3858	516
3858	518
3858	588
3858	66
3858	587
2652	455
577	573
895	51
4093	304
4093	589
1689	381
1689	590
1689	151
1689	591
1689	592
1689	157
2513	196
2513	422
807	199
722	289
722	294
722	295
722	297
1725	262
1725	593
1725	594
962	592
962	595
962	596
962	597
962	598
2085	73
2085	599
2085	53
2085	600
55	89
55	601
55	264
3826	82
5836	316
5836	602
1193	603
1193	161
1193	604
960	161
960	464
960	156
2074	82
4306	196
4306	605
4306	61
1067	225
5133	606
5133	607
5133	608
72	609
72	610
72	611
72	612
997	613
997	51
997	510
997	46
997	47
997	614
997	615
997	616
1519	186
1519	617
6238	618
6238	435
6238	619
6238	620
6238	621
356	618
356	435
356	208
356	621
5260	622
613	266
613	386
613	501
613	623
611	11
611	624
611	625
4791	613
4791	287
4791	626
4791	270
4791	627
4791	17
4587	628
4587	577
4587	629
4501	208
4501	620
2860	274
2860	159
2860	630
2860	631
2860	632
2860	633
2860	430
2860	634
2671	583
